"full_text","user_id_str","created_at","url"
"Former Trump adviser Peter Navarro sentenced to four months in jail for contempt of Congress related to the House investigation into January 6 https://t.co/2oR4XDVnxL","428333","Thu Jan 25 17:45:22 +0000 2024","https://twitter.com/cnnbrk/status/1750575601566589412"
"Judge investigating unwanted kiss received by star player at Women's World Cup proposes Spain's former soccer boss should stand trial https://t.co/ndDo2d9pIk","428333","Thu Jan 25 12:28:41 +0000 2024","https://twitter.com/cnnbrk/status/1750495908511334598"
"Prominent Russian pro-war blogger who criticized Putin's handling of Ukraine war sentenced to four years by Moscow court on extremism charges https://t.co/J7xpov6Pro","428333","Thu Jan 25 11:24:43 +0000 2024","https://twitter.com/cnnbrk/status/1750479810097189034"
"The Los Angeles Chargers have hired Jim Harbaugh as the team's new head coach, sources tell CNN https://t.co/ILVH2BJjM5","428333","Thu Jan 25 00:33:15 +0000 2024","https://twitter.com/cnnbrk/status/1750315861498294409"
"The FAA says it has cleared a process for airlines to inspect the Boeing 737 Max 9 that could allow them to fly again https://t.co/rVjaGE6dYc","428333","Wed Jan 24 23:46:50 +0000 2024","https://twitter.com/cnnbrk/status/1750304180793741821"
"Ohio lawmakers ban gender-affirming care for minors, overriding the Republican governor's veto. 
https://t.co/rCM8X6gqHK","428333","Wed Jan 24 21:48:56 +0000 2024","https://twitter.com/cnnbrk/status/1750274509012123911"
"Supreme Court declines to stop the execution of an Alabama inmate set to be the first put to death using nitrogen gas https://t.co/dPGuCyjUd0","428333","Wed Jan 24 20:20:28 +0000 2024","https://twitter.com/cnnbrk/status/1750252245206139256"
"The US and Iraq are expected to soon begin talks on the future of the US military presence in the country, sources tell CNN https://t.co/noNFmYuoCh","428333","Wed Jan 24 20:03:55 +0000 2024","https://twitter.com/cnnbrk/status/1750248080434159909"
"United Auto Workers expected to endorse President Biden as he prepares to fight Trump for support from union employees. https://t.co/IQ2LWZnaAC","428333","Wed Jan 24 16:11:00 +0000 2024","https://twitter.com/cnnbrk/status/1750189465065210043"
"UN agency in Gaza reports ""mass casualties"" after a shelter holding displaced people in Khan Younis was hit during intensified Israeli attacks https://t.co/R9SS2w9hAx","428333","Wed Jan 24 16:01:45 +0000 2024","https://twitter.com/cnnbrk/status/1750187138639872112"
"Everyone on board a Russian military plane that crashed in the Belgorod region has died, governor says. Follow live updates. https://t.co/4amZmxcfHd","428333","Wed Jan 24 11:55:01 +0000 2024","https://twitter.com/cnnbrk/status/1750125045953769660"
"Russian military plane carrying 74 people crashes in Belgorod region, state media reports https://t.co/4rQAVbot4n","428333","Wed Jan 24 09:54:37 +0000 2024","https://twitter.com/cnnbrk/status/1750094745886716293"
"Donald Trump wins New Hampshire's Republican primary, CNN projects, defeating Nikki Haley. It's the first time in the modern primary era that the same candidate has won both Iowa and New Hampshire Republican contests, cementing Trump's hold on the GOP. https://t.co/9WgaPilVjs https://t.co/YYa818jOB2","428333","Wed Jan 24 01:24:17 +0000 2024","https://twitter.com/cnnbrk/status/1749966317984129456"
"President Joe Biden wins New Hampshire's Democratic primary with a write-in campaign, CNN projects. It's a symbolic win after New Hampshire broke party rules to keep its primary first in the Democratic calendar. No delegates will be awarded. https://t.co/gZpRjBvyJj https://t.co/InPcTAT2X5","428333","Wed Jan 24 01:10:44 +0000 2024","https://twitter.com/cnnbrk/status/1749962908367282403"
"US carries out airstrikes on Iranian-backed militias in Iraq following repeated attacks on US forces, an official tells CNN. 
https://t.co/FbhS1pvAGF","428333","Tue Jan 23 22:11:59 +0000 2024","https://twitter.com/cnnbrk/status/1749917924666581238"
"Turkish parliament approves Sweden's NATO membership bid, clearing a significant hurdle for the Nordic country to join the military alliance.
https://t.co/YPi4UT4CFD","428333","Tue Jan 23 20:31:25 +0000 2024","https://twitter.com/cnnbrk/status/1749892615439302789"
"Federal appeals court lets gag order on Trump stand in special counsel's Jan. 6 case. The former president can still appeal to the Supreme Court. https://t.co/PX64IFaKUv","428333","Tue Jan 23 18:01:56 +0000 2024","https://twitter.com/cnnbrk/status/1749854994352808105"
"The Academy Awards tapped ""Oppenheimer,"" ""Barbie"" and ""Killers of the Flower Moon"" with multiple nominations each. See the full list here.
https://t.co/LUYEmd6Slu","428333","Tue Jan 23 13:58:20 +0000 2024","https://twitter.com/cnnbrk/status/1749793693395992645"
"21 Israeli soldiers were killed Monday in the biggest single Israeli loss during combat in Gaza, the IDF says
https://t.co/Gcb45Brb4G","428333","Tue Jan 23 08:20:32 +0000 2024","https://twitter.com/cnnbrk/status/1749708683624235056"
"US and UK carry out additional strikes against Houthi targets in Yemen in the 8th round of attacks by the US military in over 10 days, officials say https://t.co/MWu1YkKtR0","428333","Mon Jan 22 21:57:25 +0000 2024","https://twitter.com/cnnbrk/status/1749551870803083291"
"Supreme Court allows US Border Patrol agents to remove razor wire deployed by Texas Gov. Abbott's initiative at the US-Mexico border https://t.co/nbkil6tr6x","428333","Mon Jan 22 20:08:24 +0000 2024","https://twitter.com/cnnbrk/status/1749524436766671203"
"Dexter King, the youngest son of Dr. Martin Luther King Jr., has died after a battle with prostate cancer. He was 62. https://t.co/fPsC3xsMTC","428333","Mon Jan 22 18:56:15 +0000 2024","https://twitter.com/cnnbrk/status/1749506279406481437"
"Court adjourns in the Trump defamation trial due to a sick juror. His lawyer asks he be allowed to testify Wednesday because of tomorrow's NH primary. Follow live updates. https://t.co/k0tphkLyb5","428333","Mon Jan 22 15:28:33 +0000 2024","https://twitter.com/cnnbrk/status/1749454009469948213"
"India's Prime Minister Narendra Modi inaugurates controversial Ram Temple. Follow live updates. https://t.co/1rWsqkBshI","428333","Mon Jan 22 08:47:56 +0000 2024","https://twitter.com/cnnbrk/status/1749353189885788320"
"Florida Gov. Ron DeSantis announces he is ending his 2024 presidential bid in a video posted to X. https://t.co/wrHDV6psAR https://t.co/9UYNJ4KbeO","428333","Sun Jan 21 20:12:42 +0000 2024","https://twitter.com/cnnbrk/status/1749163129643131183"
"Donald Trump's lead over Nikki Haley widens to double digits as the former president holds 50% support among likely GOP primary voters in New Hampshire, a new CNN Poll shows https://t.co/g7Kx7zzOJz","428333","Sun Jan 21 14:10:01 +0000 2024","https://twitter.com/cnnbrk/status/1749071856127123816"
"South Carolina Sen. Tim Scott endorses Donald Trump for president at New Hampshire campaign event https://t.co/QEmskEdWpm","428333","Sat Jan 20 02:34:16 +0000 2024","https://twitter.com/cnnbrk/status/1748534379800822099"
"A special grand jury was chosen to investigate the 2022 Uvalde mass shooting response, a local newspaper reports https://t.co/YinnyvhZXL","428333","Fri Jan 19 21:43:19 +0000 2024","https://twitter.com/cnnbrk/status/1748461157373915434"
"The S&amp;P 500 index closes at a record high as investors bet the Fed will cut interest rates this year https://t.co/syLXcWSbOi","428333","Fri Jan 19 21:05:07 +0000 2024","https://twitter.com/cnnbrk/status/1748451544033349939"
"Alec Baldwin has been indicted by a New Mexico grand jury in connection to the 2021 fatal shooting of a cinematographer on the ""Rust"" movie set https://t.co/uYBEb9W7ws","428333","Fri Jan 19 19:47:58 +0000 2024","https://twitter.com/cnnbrk/status/1748432128017125679"
"President Biden signs into law a short-term funding extension to avert a partial government shutdown, though major challenges remain https://t.co/qhCUxGyvj6","428333","Fri Jan 19 18:36:27 +0000 2024","https://twitter.com/cnnbrk/status/1748414131223347268"
"Japan's uncrewed SLIM lander reaches the moon but is losing power due to solar cell issue, space agency says https://t.co/fsQnfT18ha","428333","Fri Jan 19 18:10:03 +0000 2024","https://twitter.com/cnnbrk/status/1748407486774718474"
"The online home goods retailer Wayfair is laying off 13% of its workforce, news that comes weeks after the CEO told employees to work harder https://t.co/PuU0cVKV2p","428333","Fri Jan 19 13:40:50 +0000 2024","https://twitter.com/cnnbrk/status/1748339738531053843"
"The House passes a measure to keep the government funded until early March and sends it to President Biden to sign into law https://t.co/ar98HMSjIV","428333","Thu Jan 18 22:08:05 +0000 2024","https://twitter.com/cnnbrk/status/1748105002613088362"
"Israel says it is removing bodies from cemeteries to test whether the remains are of hostages taken captive by Hamas on October 7
https://t.co/RjfR8mzRfw","428333","Thu Jan 18 20:06:52 +0000 2024","https://twitter.com/cnnbrk/status/1748074495892500980"
"The Senate approves a short-term extension to keep the government running ahead of Friday's deadline. The bill now heads to the House. https://t.co/Eof3IbHD27","428333","Thu Jan 18 19:45:11 +0000 2024","https://twitter.com/cnnbrk/status/1748069042215125261"
"A scathing DOJ report, obtained by CNN, blames key failures by law enforcement leaders for the failed response in the Uvalde, Texas, school shooting https://t.co/1Mnw64aUT0","428333","Thu Jan 18 14:56:12 +0000 2024","https://twitter.com/cnnbrk/status/1747996316951613579"
"FIRST ON CNN: Democratic lawmakers have introduced legislation aimed at protecting access to infertility treatments, such as in vitro fertilization, amid growing concern that anti-abortion bills may threaten access in some states https://t.co/DzOoas9vC2","428333","Thu Jan 18 12:36:34 +0000 2024","https://twitter.com/cnnbrk/status/1747961174874882092"
"Pakistan has targeted several locations inside Iran, security official tells CNN, following deadly Iranian strike on Pakistani soil https://t.co/WOf9Gr1vof","428333","Thu Jan 18 08:45:28 +0000 2024","https://twitter.com/cnnbrk/status/1747903018870169879"
"US carries out another round of strikes against Iran-backed Houthis in Yemen, two US officials say https://t.co/FJIR3JAPKC","428333","Thu Jan 18 00:40:45 +0000 2024","https://twitter.com/cnnbrk/status/1747781036354703504"
"Former longtime Meta chief operating officer Sheryl Sandberg will not remain on the company's board after her term ends in May https://t.co/omZkM5Wu5E","428333","Wed Jan 17 23:12:53 +0000 2024","https://twitter.com/cnnbrk/status/1747758920305721378"
"Apple Watch imports are banned in America again, a federal appeals court has ruled. The ban will go into effect on Thursday. https://t.co/awnWgDI4yd","428333","Wed Jan 17 20:31:18 +0000 2024","https://twitter.com/cnnbrk/status/1747718258373849132"
"Maine judge defers decision on Trump's eligibility for the state's 2024 ballot until the Supreme Court issues its ruling https://t.co/hhCjKb8GbV","428333","Wed Jan 17 19:38:05 +0000 2024","https://twitter.com/cnnbrk/status/1747704863964737921"
"Judge threatens to kick Trump out of court for commenting during E. Jean Carroll's testimony, with the former president saying ""I would love it"" https://t.co/eDQVyZoW0y","428333","Wed Jan 17 18:23:59 +0000 2024","https://twitter.com/cnnbrk/status/1747686217016053846"
"Britain's King Charles III will go into hospital next week for treatment for an enlarged prostate, PA news agency reported citing Buckingham Palace https://t.co/z2hSiXBDQ5","428333","Wed Jan 17 15:51:52 +0000 2024","https://twitter.com/cnnbrk/status/1747647938329764040"
"Catherine, Princess of Wales, is recovering in hospital after successfully undergoing abdominal surgery, Kensington Palace has said https://t.co/wL982Z6pWy","428333","Wed Jan 17 14:21:46 +0000 2024","https://twitter.com/cnnbrk/status/1747625261951062094"
"Spending at US retailers rose 0.6% in December from the prior month, the Commerce Department has reported https://t.co/t5XDH4iNbQ","428333","Wed Jan 17 14:17:05 +0000 2024","https://twitter.com/cnnbrk/status/1747624084245016692"
"At least 10 people killed in an explosion at a fireworks depot in central Thailand, officials say https://t.co/KmqbuOvOie","428333","Wed Jan 17 12:45:19 +0000 2024","https://twitter.com/cnnbrk/status/1747600991971676391"
"The Biden administration is expected to re-designate the Houthis as a global terrorist entity https://t.co/oTjo9U4Rcl","428333","Tue Jan 16 23:12:11 +0000 2024","https://twitter.com/cnnbrk/status/1747396359794073919"
"Spirit Airlines shares plunge after a federal judge blocks JetBlue's proposed $3.8 billion acquisition of the discount airline https://t.co/bqY4H3W58h","428333","Tue Jan 16 18:51:12 +0000 2024","https://twitter.com/cnnbrk/status/1747330680982208835"
"US military carries out new strikes on Houthi anti-ship ballistic missiles that were preparing to launch from Yemen, US defense officials say https://t.co/n6BKs4ivdz","428333","Tue Jan 16 18:23:25 +0000 2024","https://twitter.com/cnnbrk/status/1747323687177461953"
"Former Arkansas Gov. Asa Hutchinson announces he's suspending his presidential campaign after a weak showing in the Iowa caucuses
https://t.co/VNZBpeGP86","428333","Tue Jan 16 16:05:51 +0000 2024","https://twitter.com/cnnbrk/status/1747289067232931936"
"The suspect in the Gilgo Beach serial killings has been charged with second-degree murder in a fourth victim's death, court records show https://t.co/AHUJ4yyu8x","428333","Tue Jan 16 15:15:13 +0000 2024","https://twitter.com/cnnbrk/status/1747276326178783309"
"Vivek Ramaswamy is suspending his campaign and endorsing Donald Trump for president https://t.co/QEhl9nyG8g https://t.co/PEhEJAR475","428333","Tue Jan 16 04:51:38 +0000 2024","https://twitter.com/cnnbrk/status/1747119394558243285"
"Ron DeSantis edges Nikki Haley to win second place behind Donald Trump in the Iowa Republican caucuses, CNN projects. Follow live updates: https://t.co/k4ntpclLX8 https://t.co/aHTBryi2ej","428333","Tue Jan 16 04:36:08 +0000 2024","https://twitter.com/cnnbrk/status/1747115494669169026"
"Donald Trump wins the Iowa Republican caucuses, CNN projects, cementing his front-runner status in the GOP field https://t.co/QBwPr2RfOL https://t.co/mnU1zQcXcm","428333","Tue Jan 16 01:40:04 +0000 2024","https://twitter.com/cnnbrk/status/1747071186016543216"
"US Defense Secretary Lloyd Austin has been released from the hospital two weeks after he was admitted for complications after prostate cancer surgery https://t.co/ZASyEERA44","428333","Mon Jan 15 16:36:38 +0000 2024","https://twitter.com/cnnbrk/status/1746934427224047750"
"A Houthi ballistic missile struck a US-owned cargo vessel off the coast of Yemen, US military says. No injuries were reported. https://t.co/u5FgMKTqXa","428333","Mon Jan 15 16:03:25 +0000 2024","https://twitter.com/cnnbrk/status/1746926066998845658"
"At least one person killed and 17 others injured after twin attacks in central Israel, authorities say. Two suspects have been detained. https://t.co/QlnkNcer9n","428333","Mon Jan 15 14:36:42 +0000 2024","https://twitter.com/cnnbrk/status/1746904245679399347"
"US military says it shot down a missile fired at a US warship from Houthi-controlled area of Yemen. 

Follow live updates. https://t.co/N5gqfwLPTt","428333","Mon Jan 15 02:15:05 +0000 2024","https://twitter.com/cnnbrk/status/1746717610060697988"
"North Dakota Gov. Doug Burgum, who dropped out of the GOP presidential primary, endorses former President Donald Trump before the Iowa caucuses https://t.co/V6rGGRQJGw","428333","Sun Jan 14 19:59:02 +0000 2024","https://twitter.com/cnnbrk/status/1746622972817776978"
"An Iowa principal who acted heroically to save students during a mass shooting earlier this month has died from his injuries in the attack https://t.co/qInTMs66JI","428333","Sun Jan 14 19:25:45 +0000 2024","https://twitter.com/cnnbrk/status/1746614597262455122"
"Former Maryland Gov. Larry Hogan endorses Nikki Haley for president a day before the Iowa caucuses, saying it is time for the party to get behind her https://t.co/w9dABsxvZ9","428333","Sun Jan 14 15:13:49 +0000 2024","https://twitter.com/cnnbrk/status/1746551198373515687"
"King Frederik X takes the throne in Denmark after the surprise abdication of his mother Queen Margrethe II, who reigned for 52 years https://t.co/R6zmFWdxpm","428333","Sun Jan 14 13:50:28 +0000 2024","https://twitter.com/cnnbrk/status/1746530220855701641"
"The final Des Moines Register/NBC News/Mediacom poll before Monday's caucuses shows Trump holding a wide lead among likely GOP caucusgoers. https://t.co/kfGu28fPLq","428333","Sun Jan 14 02:23:23 +0000 2024","https://twitter.com/cnnbrk/status/1746357311474422214"
"Congressional leaders reach agreement to keep government funded into March. https://t.co/o9F7rmBzJv","428333","Sat Jan 13 22:05:59 +0000 2024","https://twitter.com/cnnbrk/status/1746292535222255974"
"John Kerry plans to step down from his post as US special envoy for climate by the spring. https://t.co/rC90XEXaPR","428333","Sat Jan 13 21:07:54 +0000 2024","https://twitter.com/cnnbrk/status/1746277916164477270"
"Taiwan's ruling party is set to win historic third consecutive presidency as opposition concedes, with voters shrugging off warnings from China https://t.co/VxmDSqnwBi","428333","Sat Jan 13 12:46:33 +0000 2024","https://twitter.com/cnnbrk/status/1746151749176426659"
"The US carried out further strikes against Houthi locations in Yemen, a US official says, one day after hitting nearly 30 locations https://t.co/DwsS483ob8","428333","Sat Jan 13 01:24:04 +0000 2024","https://twitter.com/cnnbrk/status/1745979994487116096"
"Oregon Supreme Court won't remove Trump from 2024 ballot for now, says it's waiting for US Supreme Court to weigh in on 14th Amendment issue
https://t.co/ZV47DIZbaK","428333","Fri Jan 12 17:11:28 +0000 2024","https://twitter.com/cnnbrk/status/1745856027898073340"
"Federal prosecutors to seek death penalty against gunman in Buffalo supermarket mass shooting, a first for the Biden administration
https://t.co/RSfCbzNahM","428333","Fri Jan 12 17:00:35 +0000 2024","https://twitter.com/cnnbrk/status/1745853288874979560"
"Wholesale inflation as measured by the Producer Price Index rose 1% annually in December, up slightly from November's 0.9% reading, according to data released by the Bureau of Labor Statistics https://t.co/3aMB51rVXT","428333","Fri Jan 12 13:42:37 +0000 2024","https://twitter.com/cnnbrk/status/1745803469473083737"
"The FAA says it is auditing Boeing 737 Max 9 production, as aircraft remain grounded a week after the dramatic Alaska Airlines in-flight incident
https://t.co/v9GY0q2VDJ","428333","Fri Jan 12 13:36:24 +0000 2024","https://twitter.com/cnnbrk/status/1745801905115161068"
"US carries out airstrikes against Iran-backed Houthis in Yemen, a sign of the growing international alarm over the threat to critical waterways https://t.co/zGHPPueSWp","428333","Thu Jan 11 23:52:44 +0000 2024","https://twitter.com/cnnbrk/status/1745594621676142720"
"Hunter Biden pleads not guilty to federal tax charges for allegedly failing to pay more than $1 million in taxes, filing fraudulent forms https://t.co/EG9KTQRN5V","428333","Thu Jan 11 21:19:19 +0000 2024","https://twitter.com/cnnbrk/status/1745556013095272589"
"An Ohio woman who suffered a miscarriage at home will not be criminally charged, a grand jury says https://t.co/GCdxdPWw4i","428333","Thu Jan 11 21:07:00 +0000 2024","https://twitter.com/cnnbrk/status/1745552917363380693"
"Trump goes into campaign speech mode in court address after judge allowed him to speak during his New York civil fraud trial https://t.co/LZgO1rNPNK","428333","Thu Jan 11 18:09:33 +0000 2024","https://twitter.com/cnnbrk/status/1745508259375550565"
"Federal Aviation Administration opens investigation into Boeing quality control after the in-flight door plug failure on Alaska Airlines https://t.co/7hATayKWV7","428333","Thu Jan 11 17:32:14 +0000 2024","https://twitter.com/cnnbrk/status/1745498868693753923"
"US consumer prices rose 3.4% annually to close out 2023, capping a year of substantial progress on efforts to rein in decades-high inflation https://t.co/Op6nPcfJfm","428333","Thu Jan 11 14:06:27 +0000 2024","https://twitter.com/cnnbrk/status/1745447081169629339"
"A bomb threat was made to the home of the judge overseeing Trump's civil fraud trial, just hours before closing arguments are set to begin https://t.co/UIZHP6z9tQ","428333","Thu Jan 11 13:49:02 +0000 2024","https://twitter.com/cnnbrk/status/1745442696259318049"
"Head coach Bill Belichick is leaving the New England Patriots after 24 seasons and six Super Bowl titles with the team, according to multiple reports https://t.co/GPdQXI0dqX","428333","Thu Jan 11 12:44:15 +0000 2024","https://twitter.com/cnnbrk/status/1745426394471878673"
"Nick Saban, one of college football's top coaches of all time, is retiring, reports say. He won six national championships at Alabama. https://t.co/H0hGlQd5aq","428333","Wed Jan 10 23:11:34 +0000 2024","https://twitter.com/cnnbrk/status/1745221876702466221"
"Two committees approve effort to hold Hunter Biden in contempt of Congress, setting up a full House vote https://t.co/SZ3JH4ROFp","428333","Wed Jan 10 22:54:39 +0000 2024","https://twitter.com/cnnbrk/status/1745217617344749684"
"Former New Jersey Gov. Chris Christie is expected to announce that he is suspending his presidential campaign, a source tells CNN https://t.co/2OPXMyTDyv","428333","Wed Jan 10 22:09:36 +0000 2024","https://twitter.com/cnnbrk/status/1745206283362295939"
"The SEC will let some companies offer bitcoin ETFs, making cryptocurrency more accessible to Main Street investors https://t.co/Yplb2jaDkS","428333","Wed Jan 10 21:58:11 +0000 2024","https://twitter.com/cnnbrk/status/1745203407118274973"
"Judge says Trump can't speak in his own defense during closing arguments of his New York civil fraud trial after not agreeing to preconditions https://t.co/poGIS7wnqH","428333","Wed Jan 10 18:32:17 +0000 2024","https://twitter.com/cnnbrk/status/1745151591512940637"
"Donald Trump plans to speak in his own defense at tomorrow's closing arguments in his New York civil fraud case, sources say https://t.co/woOaMer4ut","428333","Wed Jan 10 16:55:25 +0000 2024","https://twitter.com/cnnbrk/status/1745127215182876925"
"Hunter Biden unexpectedly shows up at House hearing to consider moving forward with holding him in criminal contempt of Congress
https://t.co/Km0X7LN9jp","428333","Wed Jan 10 15:18:58 +0000 2024","https://twitter.com/cnnbrk/status/1745102944020692994"
"Boeing CEO acknowledges the company’s “mistake” in the wake of the Alaska Airlines incident at a staff-wide “safety meeting.” https://t.co/T7uARxZ5aS","428333","Tue Jan 09 22:58:14 +0000 2024","https://twitter.com/cnnbrk/status/1744856131267129372"
"Defense Secretary Lloyd Austin is being treated for prostate cancer, according to Walter Reed medical center https://t.co/tawXXeHTrw","428333","Tue Jan 09 19:30:37 +0000 2024","https://twitter.com/cnnbrk/status/1744803884906766840"
"Appeals court hears arguments on Donald Trump's claims of presidential immunity against election subversion charges. Follow live updates. https://t.co/I0q4A4OGSk","428333","Tue Jan 09 14:42:40 +0000 2024","https://twitter.com/cnnbrk/status/1744731420449472810"
"Gabriel Attal, 34, is set to become France's youngest prime minister in decades https://t.co/cGMCTaXqpu","428333","Tue Jan 09 11:49:59 +0000 2024","https://twitter.com/cnnbrk/status/1744687961847779737"
"A US citizen has been arrested in Moscow on drug-related charges, according to a court statement https://t.co/Sk57lHy0rt","428333","Tue Jan 09 09:18:03 +0000 2024","https://twitter.com/cnnbrk/status/1744649728065745197"
"South Korea passes bill to ban eating dog meat, ending controversial practice as consumer habits change https://t.co/3XI7ZAHcj2","428333","Tue Jan 09 06:52:38 +0000 2024","https://twitter.com/cnnbrk/status/1744613130368426119"
"United Airlines says it found loose door plug bolts on some of its Boeing 737 Max 9s during inspections in light of the Alaska Airlines incident https://t.co/pJKIMtfgqw","428333","Mon Jan 08 21:37:58 +0000 2024","https://twitter.com/cnnbrk/status/1744473546070344134"
"President of the embattled National Association of Realtors says she will step down, alleging blackmail https://t.co/cwlySOxHIt","428333","Mon Jan 08 20:43:51 +0000 2024","https://twitter.com/cnnbrk/status/1744459923973439915"
"Republican Party of Florida removes Christian Ziegler as chairman amid a sex scandal and a sexual assault investigation https://t.co/0ujxTiMmcE","428333","Mon Jan 08 20:09:10 +0000 2024","https://twitter.com/cnnbrk/status/1744451198076293233"
"Soccer icon Franz Beckenbauer, arguably one of the greatest players in the sport's history, has died. He was 78. https://t.co/DXAAGXM2Vu","428333","Mon Jan 08 17:20:01 +0000 2024","https://twitter.com/cnnbrk/status/1744408627518070812"
"Golf legend Tiger Woods announces that after nearly three decades, his collaboration with Nike, the world's largest sportswear company, is over https://t.co/frfsF1aIri","428333","Mon Jan 08 17:06:21 +0000 2024","https://twitter.com/cnnbrk/status/1744405190369779809"
"Trump wants Georgia election subversion case thrown out, arguing he's protected from prosecution under presidential immunity https://t.co/fiX8V0Plh2","428333","Mon Jan 08 15:58:48 +0000 2024","https://twitter.com/cnnbrk/status/1744388188951412987"
"The Supreme Court denies a challenge to a California ban on menthol and other flavored cigarettes, leaving the law in place https://t.co/1PmGnOPU4t","428333","Mon Jan 08 15:04:38 +0000 2024","https://twitter.com/cnnbrk/status/1744374559686418674"
"A senior Hezbollah commander has been killed in an Israeli strike, a Lebanese security source says, as fears of a wider regional conflict escalate https://t.co/cRVayzq84g","428333","Mon Jan 08 14:04:06 +0000 2024","https://twitter.com/cnnbrk/status/1744359324644774156"
"House and Senate leaders to announce an agreement on overall funding levels, the first step to averting a shutdown later this month https://t.co/VyP5eicLcP","428333","Sun Jan 07 20:00:46 +0000 2024","https://twitter.com/cnnbrk/status/1744086696768004274"
"Kathleen Hicks, the Pentagon's second-in-command, was not told Defense Secretary Lloyd Austin had been hospitalized when she assumed his duties https://t.co/nd91zzklcP","428333","Sun Jan 07 17:25:24 +0000 2024","https://twitter.com/cnnbrk/status/1744047598359531695"
"President Biden was not aware for days that Secretary of Defense Lloyd Austin was hospitalized, a source says. https://t.co/EvzIL0J3rF","428333","Sat Jan 06 23:53:43 +0000 2024","https://twitter.com/cnnbrk/status/1743782929837297867"
"The FAA temporarily grounds 171 Boeing 737 MAX 9 planes after a fuselage plug appeared to blow off one during an Alaska Airlines flight https://t.co/eXc9NTkm7d","428333","Sat Jan 06 18:33:30 +0000 2024","https://twitter.com/cnnbrk/status/1743702348457709812"
"Former Colorado police officer Randy Roedema has been sentenced to 14 months in jail and 4 years of probation for his role in the 2019 death of Elijah McClain https://t.co/Tzko6GIWzU","428333","Fri Jan 05 23:17:31 +0000 2024","https://twitter.com/cnnbrk/status/1743411432849396053"
"Supreme Court to decide if emergency room doctors can perform medically necessary abortions in states that prohibit them https://t.co/JC2u2HSNGc","428333","Fri Jan 05 22:34:01 +0000 2024","https://twitter.com/cnnbrk/status/1743400486647009347"
"Supreme Court agrees to hear whether Trump can run for president after Jan. 6 insurrection https://t.co/BeixB1iuQX","428333","Fri Jan 05 22:11:52 +0000 2024","https://twitter.com/cnnbrk/status/1743394910814842915"
"The NRA's CEO Wayne LaPierre announces resignation, the organization says https://t.co/wAWurkwFZC","428333","Fri Jan 05 19:38:11 +0000 2024","https://twitter.com/cnnbrk/status/1743356237645791261"
"The third round of documents from a lawsuit connected to Jeffrey Epstein were publicly released. CNN is reviewing the documents. https://t.co/bQEVyCvhfa","428333","Fri Jan 05 19:00:36 +0000 2024","https://twitter.com/cnnbrk/status/1743346777875497013"
"New York attorney general seeks over $370 million from Donald Trump and his co-defendants and to bar the ex-president from doing business in the state https://t.co/xygEE2wM2W","428333","Fri Jan 05 18:26:13 +0000 2024","https://twitter.com/cnnbrk/status/1743338123927396670"
"David Soul, best known for his role in the popular 1970s television series “Starsky &amp; Hutch” has died, his wife announced. He was 80. https://t.co/i7OmK9UiwS","428333","Fri Jan 05 15:58:22 +0000 2024","https://twitter.com/cnnbrk/status/1743300919809151200"
"The US economy added 216,000 jobs in December. The strong labor market has fueled economic growth even as rate hikes cooled inflation. https://t.co/s7qv0dzXo4","428333","Fri Jan 05 14:06:01 +0000 2024","https://twitter.com/cnnbrk/status/1743272642990215178"
"Oscar Pistorius, South African sprinter convicted of murdering his girlfriend, Reeva Steenkamp, released on parole, correctional services say https://t.co/esKI1hTmmR","428333","Fri Jan 05 08:30:17 +0000 2024","https://twitter.com/cnnbrk/status/1743188153089802478"
"Voters in Illinois and Massachusetts seek to remove Donald Trump from the 2024 primary ballot based on the ""insurrectionist clause"" https://t.co/GZtiMawQBJ","428333","Thu Jan 04 22:55:42 +0000 2024","https://twitter.com/cnnbrk/status/1743043557106024693"
"A sixth-grader was killed and five people were wounded in a shooting at Perry High School in Iowa, authorities said. The 17-year-old shooter died of a self-inflicted wound. Follow live updates. https://t.co/ZrMhDBHRJo","428333","Thu Jan 04 21:32:33 +0000 2024","https://twitter.com/cnnbrk/status/1743022630003753130"
"ISIS claims responsibility for bombings in Iran that killed at least 84 people, the deadliest attack in the country since the 1979 revolution https://t.co/acCsLxLGWn","428333","Thu Jan 04 17:05:11 +0000 2024","https://twitter.com/cnnbrk/status/1742955344463011979"
"China spent over $5.5 million at Trump properties, the largest total of known payments made by a foreign country while he was in office, records show https://t.co/R2HjLZljmm","428333","Thu Jan 04 15:43:27 +0000 2024","https://twitter.com/cnnbrk/status/1742934777249079589"
"Police are reporting to the scene of a shooting at a high school in Perry, Iowa, county says https://t.co/9JF3MvXKod","428333","Thu Jan 04 15:23:29 +0000 2024","https://twitter.com/cnnbrk/status/1742929752154165322"
"Hundreds of pages of documents from a lawsuit connected to accused sex-trafficker Jeffrey Epstein have been unsealed. https://t.co/H7Ptvx8a2K","428333","Wed Jan 03 23:56:24 +0000 2024","https://twitter.com/cnnbrk/status/1742696445461889118"
"The Biden administration sues Texas over its controversial immigration law that gives local law enforcement the authority to arrest migrants. https://t.co/DqySDoS69q","428333","Wed Jan 03 23:50:45 +0000 2024","https://twitter.com/cnnbrk/status/1742695020585521279"
